pid	graphType	setIndex	obsIndex	edgeAB.true	edgeAC.true	edgeBC.true	activations.A	activations.B	activations.C	explanation.node1	explanation.node2	explanation.nodes_active	explanation.cause	edgeAB.response	edgeAC.response	edgeBC.response	responseTime
52	common_cause	4	5	none	backward	backward	True	False	False	B	C	False	False	none	none	none	7206
52	common_cause	4	6	none	backward	backward	False	False	False	B	A	False	False	none	none	none	3343
52	common_cause	4	7	none	backward	backward	False	False	False	A	B	False	False	none	none	none	1897
52	common_cause	4	8	none	backward	backward	True	True	True	B	A	True	False	backward	none	forward	10771
52	common_cause	4	9	none	backward	backward	True	True	True	A	B	True	False	backward	none	forward	2552
52	line	5	0	forward	none	forward	False	False	True	B	A	False	False	none	none	none	6201
52	line	5	1	forward	none	forward	False	False	False	B	C	False	True	none	none	none	2659
52	line	5	2	forward	none	forward	True	True	True	C	B	True	False	none	backward	backward	16865
52	line	5	3	forward	none	forward	True	True	False	B	A	True	False	forward	none	none	18854
52	line	5	4	forward	none	forward	True	True	True	C	A	True	False	forward	none	forward	11629
52	line	5	5	forward	none	forward	True	True	True	C	A	True	False	forward	none	forward	4203
52	line	5	6	forward	none	forward	False	False	False	B	A	False	False	none	none	none	10890
52	line	5	7	forward	none	forward	True	True	True	C	B	True	False	backward	none	forward	7196
52	line	5	8	forward	none	forward	False	False	True	A	B	False	True	none	none	none	10031
52	line	5	9	forward	none	forward	False	False	False	B	C	False	True	none	none	none	2335
53	line	0	0	forward	backward	none	False	False	False	B	A	False	False	none	none	none	25826
53	line	0	1	forward	backward	none	True	True	True	B	A	True	False	none	none	none	10759
53	line	0	2	forward	backward	none	False	False	False	A	C	False	False	none	none	none	3445
53	line	0	3	forward	backward	none	False	False	True	A	B	False	True	none	none	none	19478
53	line	0	4	forward	backward	none	True	True	True	B	C	True	False	none	none	none	3594
53	line	0	5	forward	backward	none	True	True	True	A	C	True	False	none	none	none	5693
53	line	0	6	forward	backward	none	False	False	False	B	C	False	False	none	none	none	6659
53	line	0	7	forward	backward	none	False	False	False	B	A	False	False	none	none	none	2258
53	line	0	8	forward	backward	none	False	False	False	B	A	False	False	none	none	none	736
53	line	0	9	forward	backward	none	True	True	True	B	A	True	False	none	none	none	950
53	pair	1	0	forward	none	none	True	True	False	B	A	True	False	none	none	none	8462
53	pair	1	1	forward	none	none	False	False	False	A	B	False	True	none	none	none	1617
53	pair	1	2	forward	none	none	True	True	True	A	B	True	True	forward	none	forward	19982
53	pair	1	3	forward	none	none	False	False	False	B	A	False	False	forward	none	forward	5963
53	pair	1	4	forward	none	none	False	False	True	A	B	False	True	forward	none	backward	23445
53	pair	1	5	forward	none	none	False	False	False	C	A	False	False	forward	none	backward	2659
53	pair	1	6	forward	none	none	True	True	True	B	A	True	False	backward	none	backward	18754
53	pair	1	7	forward	none	none	True	True	False	B	A	True	False	backward	none	backward	17642
53	pair	1	8	forward	none	none	False	False	True	A	B	False	True	backward	none	none	11805
53	pair	1	9	forward	none	none	False	False	True	B	A	False	False	none	backward	none	8603
53	common_effect	2	0	backward	backward	none	True	True	False	A	B	True	False	backward	none	none	5571
53	common_effect	2	1	backward	backward	none	True	False	True	C	A	True	True	backward	forward	none	25604
53	common_effect	2	2	backward	backward	none	True	True	False	A	B	True	False	backward	forward	none	5732
53	common_effect	2	3	backward	backward	none	True	False	True	C	A	True	True	backward	forward	none	11780
53	common_effect	2	4	backward	backward	none	True	True	False	A	B	True	False	forward	forward	none	12094
53	common_effect	2	5	backward	backward	none	True	True	True	C	B	True	False	backward	forward	none	11809
53	common_effect	2	6	backward	backward	none	True	True	False	A	B	True	False	backward	forward	none	4310
53	common_effect	2	7	backward	backward	none	True	True	False	A	B	True	False	backward	none	none	9157
53	common_effect	2	8	backward	backward	none	False	False	False	B	A	False	True	backward	none	none	5640
53	common_effect	2	9	backward	backward	none	True	True	False	B	A	True	True	backward	none	none	1104
53	separate	3	0	none	none	none	True	True	False	B	A	True	False	forward	none	none	7377
53	separate	3	1	none	none	none	True	False	True	A	C	True	False	forward	forward	none	6519
53	separate	3	2	none	none	none	True	False	True	C	A	True	False	forward	forward	none	1799
53	separate	3	3	none	none	none	True	True	False	A	B	True	False	forward	forward	none	5766
53	separate	3	4	none	none	none	False	False	False	B	A	False	False	forward	forward	none	3525
53	separate	3	5	none	none	none	False	True	True	C	B	True	False	forward	forward	forward	21727
53	separate	3	6	none	none	none	False	False	False	A	B	False	False	forward	forward	forward	3541
53	separate	3	7	none	none	none	True	True	True	B	A	True	False	forward	forward	forward	6267
53	separate	3	8	none	none	none	True	False	True	C	A	True	False	forward	forward	forward	4507
53	separate	3	9	none	none	none	False	True	False	C	A	False	False	forward	forward	forward	10554
53	skip	4	0	forward	forward	forward	True	True	True	A	C	True	True	backward	forward	none	10944
53	skip	4	1	forward	forward	forward	True	True	True	A	C	True	True	backward	forward	none	3368
53	skip	4	2	forward	forward	forward	False	False	False	A	B	False	True	backward	forward	none	1482
53	skip	4	3	forward	forward	forward	False	False	False	A	B	False	True	backward	forward	none	2815
53	skip	4	4	forward	forward	forward	False	False	False	C	B	False	False	backward	forward	none	1246
53	skip	4	5	forward	forward	forward	False	False	False	C	B	False	False	backward	forward	none	15196
53	skip	4	6	forward	forward	forward	False	False	False	B	A	False	False	none	none	none	10127
53	skip	4	7	forward	forward	forward	True	True	True	B	C	True	False	none	none	none	1757
53	skip	4	8	forward	forward	forward	True	True	True	A	C	True	True	none	none	none	1507
53	skip	4	9	forward	forward	forward	False	False	False	B	A	False	False	none	none	none	5991
53	common_cause	5	0	backward	none	forward	True	True	True	B	A	True	True	backward	none	forward	5959
53	common_cause	5	1	backward	none	forward	False	False	False	A	C	False	False	backward	none	forward	970
53	common_cause	5	2	backward	none	forward	False	False	False	A	C	False	False	backward	none	forward	833
53	common_cause	5	3	backward	none	forward	True	True	False	A	B	True	False	backward	none	forward	2698
53	common_cause	5	4	backward	none	forward	False	False	False	B	A	False	True	backward	none	forward	1430
53	common_cause	5	5	backward	none	forward	False	False	False	A	C	False	False	backward	none	forward	912
53	common_cause	5	6	backward	none	forward	True	True	True	B	C	True	True	backward	none	backward	13495
53	common_cause	5	7	backward	none	forward	False	False	False	B	A	False	True	backward	none	backward	2076
53	common_cause	5	8	backward	none	forward	True	True	True	B	C	True	False	backward	none	backward	2873
53	common_cause	5	9	backward	none	forward	False	False	False	B	A	False	True	backward	none	backward	2006
54	common_cause	0	0	none	backward	backward	True	True	True	B	A	True	False	none	backward	none	27477
54	common_cause	0	1	none	backward	backward	False	False	False	C	A	False	True	backward	backward	backward	26268
54	common_cause	0	2	none	backward	backward	False	False	False	C	B	False	True	backward	backward	backward	8714
54	common_cause	0	3	none	backward	backward	True	True	True	C	B	True	False	forward	none	none	25386
54	common_cause	0	4	none	backward	backward	False	False	False	A	B	False	False	backward	none	none	19036
54	common_cause	0	5	none	backward	backward	False	False	False	A	B	False	False	backward	none	forward	20298
54	common_cause	0	6	none	backward	backward	False	False	False	C	B	False	True	none	none	backward	13255
54	common_cause	0	7	none	backward	backward	True	True	True	B	C	True	False	none	forward	none	14032
54	common_cause	0	8	none	backward	backward	True	True	True	A	C	True	False	forward	none	backward	16047
54	common_cause	0	9	none	backward	backward	False	False	False	B	A	False	False	none	none	backward	19279
54	pair	1	0	forward	none	none	False	False	True	B	A	False	False	forward	none	none	42609
54	pair	1	1	forward	none	none	False	False	False	A	C	False	False	forward	backward	none	24281
54	pair	1	2	forward	none	none	True	True	False	A	B	True	True	forward	backward	none	4789
54	pair	1	3	forward	none	none	True	True	False	B	A	True	False	forward	backward	none	7396
54	pair	1	4	forward	none	none	False	False	True	A	B	False	True	forward	backward	none	4019
54	pair	1	5	forward	none	none	True	True	True	A	B	True	True	forward	backward	none	3479
54	pair	1	6	forward	none	none	True	True	False	A	B	True	True	forward	backward	none	5259
54	pair	1	7	forward	none	none	True	True	True	B	C	True	False	forward	backward	none	4869
54	pair	1	8	forward	none	none	False	False	False	A	C	False	False	forward	backward	none	7371
54	pair	1	9	forward	none	none	False	False	False	B	A	False	False	forward	backward	none	9923
54	line	2	0	none	forward	backward	False	False	False	B	A	False	False	none	none	forward	27030
54	line	2	1	none	forward	backward	True	True	True	B	C	True	False	forward	none	none	12464
54	line	2	2	none	forward	backward	True	True	True	C	A	True	False	forward	forward	none	8932
54	line	2	3	none	forward	backward	True	False	True	C	A	True	False	forward	forward	none	4316
54	line	2	4	none	forward	backward	True	True	True	C	A	True	False	forward	forward	none	2535
54	line	2	5	none	forward	backward	True	True	True	B	A	True	False	forward	forward	none	3416
54	line	2	6	none	forward	backward	False	False	False	C	B	False	True	forward	forward	backward	7054
54	line	2	7	none	forward	backward	True	True	True	B	C	True	False	forward	forward	backward	4556
54	line	2	8	none	forward	backward	False	False	False	C	A	False	False	forward	forward	backward	2412
54	line	2	9	none	forward	backward	True	True	True	B	C	True	False	forward	forward	backward	2976
54	skip	3	0	backward	backward	backward	True	True	True	A	C	True	False	none	none	forward	9906
54	skip	3	1	backward	backward	backward	False	False	False	B	C	False	False	none	none	backward	4748
54	skip	3	2	backward	backward	backward	False	False	False	C	B	False	True	none	none	backward	5534
54	skip	3	3	backward	backward	backward	True	True	True	C	B	True	True	none	none	backward	4269
54	skip	3	4	backward	backward	backward	False	False	False	C	A	False	True	none	backward	backward	4548
54	skip	3	5	backward	backward	backward	False	False	False	C	B	False	True	none	backward	backward	4080
54	skip	3	6	backward	backward	backward	False	False	False	B	A	False	True	backward	backward	backward	5142
54	skip	3	7	backward	backward	backward	False	False	False	B	A	False	True	backward	backward	backward	6305
54	skip	3	8	backward	backward	backward	True	True	True	B	A	True	True	backward	backward	backward	2666
54	skip	3	9	backward	backward	backward	True	False	True	A	C	True	False	backward	backward	backward	7581
54	separate	4	0	none	none	none	False	True	True	B	C	True	False	none	forward	none	12714
54	separate	4	1	none	none	none	True	False	False	B	C	False	False	none	forward	backward	9787
54	separate	4	2	none	none	none	True	True	False	B	A	True	False	none	backward	backward	7669
54	separate	4	3	none	none	none	True	False	True	A	C	True	False	none	backward	forward	4677
54	separate	4	4	none	none	none	True	False	False	C	B	False	False	none	backward	forward	4894
54	separate	4	5	none	none	none	False	False	True	A	B	False	False	backward	backward	forward	4774
54	separate	4	6	none	none	none	False	True	True	C	B	True	False	backward	backward	forward	4007
54	separate	4	7	none	none	none	True	False	True	C	A	True	False	backward	none	forward	6370
54	separate	4	8	none	none	none	False	False	False	C	A	False	False	backward	none	forward	5823
54	separate	4	9	none	none	none	False	True	False	A	C	False	False	backward	none	forward	5423
54	common_effect	5	0	forward	none	backward	False	True	True	B	C	True	False	none	forward	backward	14829
54	common_effect	5	1	forward	none	backward	False	False	True	B	A	False	False	forward	forward	backward	8949
54	common_effect	5	2	forward	none	backward	True	True	True	A	B	True	True	forward	forward	backward	5182
54	common_effect	5	3	forward	none	backward	False	False	False	C	B	False	True	forward	forward	backward	4656
54	common_effect	5	4	forward	none	backward	True	True	True	A	C	True	False	forward	none	backward	3924
54	common_effect	5	5	forward	none	backward	False	True	True	B	C	True	False	forward	none	backward	4541
54	common_effect	5	6	forward	none	backward	False	True	True	C	B	True	True	forward	none	backward	4252
54	common_effect	5	7	forward	none	backward	False	True	True	C	B	True	True	forward	none	backward	2938
54	common_effect	5	8	forward	none	backward	False	True	True	C	B	True	True	forward	none	backward	1461
54	common_effect	5	9	forward	none	backward	True	True	True	C	B	True	True	forward	none	backward	1280
57	separate	0	0	none	none	none	False	False	True	A	B	False	False	none	forward	forward	27464
57	separate	0	1	none	none	none	True	False	True	C	A	True	False	none	backward	none	53472
57	separate	0	2	none	none	none	True	True	False	A	B	True	False	backward	none	none	15389
57	separate	0	3	none	none	none	False	False	False	C	B	False	False	none	none	none	7160
57	separate	0	4	none	none	none	True	False	False	B	C	False	False	none	none	none	8256
57	separate	0	5	none	none	none	True	True	False	B	A	True	False	backward	none	none	21467
57	separate	0	6	none	none	none	True	False	False	B	C	False	False	none	none	none	5324
57	separate	0	7	none	none	none	True	False	False	C	B	False	False	none	none	none	5989
57	separate	0	8	none	none	none	True	True	True	C	A	True	False	none	forward	forward	10099
57	separate	0	9	none	none	none	True	False	False	C	B	False	False	none	none	none	6645
57	line	1	0	forward	none	forward	False	False	False	A	B	False	False	none	none	none	3243
57	line	1	1	forward	none	forward	True	True	True	A	C	True	True	none	forward	backward	13323
57	line	1	2	forward	none	forward	False	False	False	B	C	False	True	none	none	none	3579
57	line	1	3	forward	none	forward	False	False	False	B	C	False	True	none	none	none	795
