condition	seed	graphType	obsIndex	edge	response_sample	response_max	p_none	p_forward	p_backward
explanations	54	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	54	skip	1000	AB	forward	forward	4.921e-07	0.9999995079	0.0
explanations	54	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	54	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	55	common_cause	1000	AB	none	none	1.0	0.0	0.0
both	55	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
both	55	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
both	55	common_effect	1000	AB	none	none	1.0	0.0	0.0
both	55	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
both	55	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
both	55	line	1000	AB	backward	backward	0.0	0.0	1.0
both	55	line	1000	AC	forward	forward	0.0	1.0	0.0
both	55	line	1000	BC	none	none	1.0	0.0	0.0
both	55	pair	1000	AB	none	none	1.0	0.0	0.0
both	55	pair	1000	AC	none	none	1.0	0.0	0.0
both	55	pair	1000	BC	backward	backward	0.0	0.0	1.0
both	55	separate	1000	AB	none	none	1.0	0.0	0.0
both	55	separate	1000	AC	none	none	1.0	0.0	0.0
both	55	separate	1000	BC	none	none	1.0	0.0	0.0
both	55	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	55	skip	1000	AC	backward	backward	0.0	0.0	1.0
both	55	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	55	common_cause	1000	AB	none	none	1.0	0.0	0.0
activations	55	common_cause	1000	AC	backward	backward	0.0	0.0570063075	0.9429936925
activations	55	common_cause	1000	BC	forward	forward	0.0	0.5209909903	0.4790090097
activations	55	common_effect	1000	AB	none	none	1.0	0.0	0.0
activations	55	common_effect	1000	AC	forward	forward	-0.0	1.0	0.0
activations	55	common_effect	1000	BC	forward	forward	-0.0	1.0	0.0
activations	55	line	1000	AB	forward	forward	0.0	0.9461130918	0.0538869082
activations	55	line	1000	AC	forward	forward	-0.0	0.6010893904	0.3989106096
activations	55	line	1000	BC	none	none	1.0	0.0	0.0
activations	55	pair	1000	AB	none	none	1.0	0.0	0.0
activations	55	pair	1000	AC	none	none	1.0	0.0	0.0
activations	55	pair	1000	BC	backward	backward	-0.0	0.4475138122	0.5524861878
activations	55	separate	1000	AB	none	none	1.0	0.0	0.0
activations	55	separate	1000	AC	none	none	1.0	0.0	0.0
activations	55	separate	1000	BC	none	none	1.0	0.0	0.0
activations	55	skip	1000	AB	backward	backward	0.0	0.0	1.0
activations	55	skip	1000	AC	backward	backward	0.0	0.0	1.0
activations	55	skip	1000	BC	backward	backward	0.0	0.3235458993	0.6764541007
explanations	55	common_cause	1000	AB	none	none	1.0	0.0	0.0
explanations	55	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
explanations	55	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
explanations	55	common_effect	1000	AB	none	none	1.0	0.0	0.0
explanations	55	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
explanations	55	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
explanations	55	line	1000	AB	backward	backward	0.0	0.0	1.0
explanations	55	line	1000	AC	forward	forward	0.0	1.0	0.0
explanations	55	line	1000	BC	none	none	1.0	0.0	0.0
explanations	55	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	55	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	55	pair	1000	BC	backward	backward	0.0	0.0	1.0
explanations	55	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	55	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	55	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	55	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	55	skip	1000	AC	backward	backward	0.0	0.0	1.0
explanations	55	skip	1000	BC	forward	forward	0.0	1.0	0.0
both	56	common_cause	1000	AB	none	none	1.0	0.0	0.0
both	56	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
both	56	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
both	56	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
both	56	common_effect	1000	AC	none	none	1.0	0.0	0.0
both	56	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
both	56	line	1000	AB	forward	forward	0.0	1.0	0.0
both	56	line	1000	AC	backward	backward	0.0	0.0	1.0
both	56	line	1000	BC	none	none	1.0	0.0	0.0
both	56	pair	1000	AB	forward	forward	0.0	1.0	0.0
both	56	pair	1000	AC	none	none	1.0	0.0	0.0
both	56	pair	1000	BC	none	none	1.0	0.0	0.0
both	56	separate	1000	AB	none	none	1.0	0.0	0.0
both	56	separate	1000	AC	none	none	1.0	0.0	0.0
both	56	separate	1000	BC	none	none	1.0	0.0	0.0
both	56	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	56	skip	1000	AC	backward	backward	0.0	0.0	1.0
both	56	skip	1000	BC	backward	backward	0.0	0.0	1.0
activations	56	common_cause	1000	AB	none	none	1.0	0.0	0.0
activations	56	common_cause	1000	AC	backward	backward	0.0	0.3384524134	0.6615475866
activations	56	common_cause	1000	BC	backward	backward	0.0	0.1456926661	0.8543073339
activations	56	common_effect	1000	AB	forward	forward	-0.0	1.0	0.0
activations	56	common_effect	1000	AC	none	none	1.0	0.0	0.0
activations	56	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
activations	56	line	1000	AB	forward	forward	0.0	0.9169000769	0.0830999231
activations	56	line	1000	AC	forward	backward	0.0	0.4463498117	0.5536501883
activations	56	line	1000	BC	none	none	1.0	0.0	0.0
activations	56	pair	1000	AB	backward	forward	0.0	0.6038282712	0.3961717288
activations	56	pair	1000	AC	none	none	1.0	0.0	0.0
activations	56	pair	1000	BC	none	none	1.0	0.0	0.0
activations	56	separate	1000	AB	none	none	1.0	0.0	0.0
activations	56	separate	1000	AC	none	none	1.0	0.0	0.0
activations	56	separate	1000	BC	none	none	1.0	0.0	0.0
activations	56	skip	1000	AB	backward	backward	0.0	0.0	1.0
activations	56	skip	1000	AC	backward	backward	0.0	0.0	1.0
activations	56	skip	1000	BC	forward	backward	0.0	0.2792379758	0.7207620242
explanations	56	common_cause	1000	AB	none	none	1.0	0.0	0.0
explanations	56	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
explanations	56	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
explanations	56	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
explanations	56	common_effect	1000	AC	none	none	1.0	0.0	0.0
explanations	56	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
explanations	56	line	1000	AB	forward	forward	0.0	1.0	0.0
explanations	56	line	1000	AC	backward	backward	0.0	0.0	1.0
explanations	56	line	1000	BC	none	none	1.0	0.0	0.0
explanations	56	pair	1000	AB	forward	forward	0.0	1.0	0.0
explanations	56	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	56	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	56	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	56	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	56	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	56	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	56	skip	1000	AC	backward	backward	0.0	0.0	1.0
explanations	56	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	57	common_cause	1000	AB	none	none	1.0	0.0	0.0
both	57	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
both	57	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
both	57	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
both	57	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
both	57	common_effect	1000	BC	none	none	1.0	0.0	0.0
both	57	line	1000	AB	backward	backward	0.0	0.0	1.0
both	57	line	1000	AC	forward	forward	0.0	1.0	0.0
both	57	line	1000	BC	none	none	1.0	0.0	0.0
both	57	pair	1000	AB	none	none	1.0	0.0	0.0
both	57	pair	1000	AC	backward	backward	0.0	0.0	1.0
both	57	pair	1000	BC	none	none	1.0	0.0	0.0
both	57	separate	1000	AB	none	none	1.0	0.0	0.0
both	57	separate	1000	AC	none	none	1.0	0.0	0.0
both	57	separate	1000	BC	none	none	1.0	0.0	0.0
both	57	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	57	skip	1000	AC	backward	backward	0.0	0.0	1.0
both	57	skip	1000	BC	backward	backward	0.0	0.0	1.0
activations	57	common_cause	1000	AB	none	none	1.0	0.0	0.0
activations	57	common_cause	1000	AC	backward	backward	0.0	0.3459408117	0.6540591883
activations	57	common_cause	1000	BC	forward	backward	0.0	0.2269717665	0.7730282335
activations	57	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
activations	57	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
activations	57	common_effect	1000	BC	none	none	1.0	0.0	0.0
activations	57	line	1000	AB	forward	forward	0.0	0.7480216728	0.2519783272
activations	57	line	1000	AC	forward	forward	-0.0	0.9023784333	0.0976215667
activations	57	line	1000	BC	none	none	1.0	0.0	0.0
activations	57	pair	1000	AB	none	none	1.0	0.0	0.0
activations	57	pair	1000	AC	forward	backward	0.0	0.3235458993	0.6764541007
activations	57	pair	1000	BC	none	none	1.0	0.0	0.0
activations	57	separate	1000	AB	none	none	1.0	0.0	0.0
activations	57	separate	1000	AC	none	none	1.0	0.0	0.0
activations	57	separate	1000	BC	none	none	1.0	0.0	0.0
activations	57	skip	1000	AB	backward	backward	0.0	0.0	1.0
activations	57	skip	1000	AC	backward	backward	0.0	0.0	1.0
activations	57	skip	1000	BC	forward	backward	0.0	0.258533413	0.741466587
explanations	57	common_cause	1000	AB	none	none	1.0	0.0	0.0
explanations	57	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
explanations	57	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
explanations	57	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
explanations	57	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
explanations	57	common_effect	1000	BC	none	none	1.0	0.0	0.0
explanations	57	line	1000	AB	backward	backward	0.0	0.0	1.0
explanations	57	line	1000	AC	forward	forward	0.0	1.0	0.0
explanations	57	line	1000	BC	none	none	1.0	0.0	0.0
explanations	57	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	57	pair	1000	AC	backward	backward	0.0	0.0	1.0
explanations	57	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	57	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	57	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	57	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	57	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	57	skip	1000	AC	backward	backward	4.33e-08	0.0	0.9999999567
explanations	57	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	58	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
both	58	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
both	58	common_cause	1000	BC	none	none	1.0	0.0	0.0
both	58	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
both	58	common_effect	1000	AC	none	none	1.0	0.0	0.0
both	58	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
both	58	line	1000	AB	none	none	1.0	0.0	0.0
both	58	line	1000	AC	forward	forward	0.0	1.0	0.0
both	58	line	1000	BC	backward	backward	0.0	0.0	1.0
both	58	pair	1000	AB	none	none	1.0	0.0	0.0
both	58	pair	1000	AC	none	none	1.0	0.0	0.0
both	58	pair	1000	BC	backward	backward	0.0	0.0	1.0
both	58	separate	1000	AB	none	none	1.0	0.0	0.0
both	58	separate	1000	AC	none	none	1.0	0.0	0.0
both	58	separate	1000	BC	none	none	1.0	0.0	0.0
both	58	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	58	skip	1000	AC	backward	backward	0.0	0.0	1.0
both	58	skip	1000	BC	backward	backward	0.0	0.0	1.0
activations	58	common_cause	1000	AB	backward	backward	0.0	0.3099647626	0.6900352374
activations	58	common_cause	1000	AC	forward	forward	0.0	0.8051136677	0.1948863323
activations	58	common_cause	1000	BC	none	none	1.0	0.0	0.0
activations	58	common_effect	1000	AB	forward	forward	-0.0	1.0	0.0
activations	58	common_effect	1000	AC	none	none	1.0	0.0	0.0
activations	58	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
activations	58	line	1000	AB	none	none	1.0	0.0	0.0
activations	58	line	1000	AC	backward	backward	0.0	0.061975538	0.938024462
activations	58	line	1000	BC	forward	forward	0.0	0.5664056893	0.4335943107
activations	58	pair	1000	AB	none	none	1.0	0.0	0.0
activations	58	pair	1000	AC	none	none	1.0	0.0	0.0
activations	58	pair	1000	BC	forward	forward	-0.0	0.7207620242	0.2792379758
activations	58	separate	1000	AB	none	none	1.0	0.0	0.0
activations	58	separate	1000	AC	none	none	1.0	0.0	0.0
activations	58	separate	1000	BC	none	none	1.0	0.0	0.0
activations	58	skip	1000	AB	backward	backward	0.0	0.0	1.0
activations	58	skip	1000	AC	backward	backward	0.0	0.0	1.0
activations	58	skip	1000	BC	forward	backward	0.0	0.3470202247	0.6529797753
explanations	58	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
explanations	58	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
explanations	58	common_cause	1000	BC	none	none	1.0	0.0	0.0
explanations	58	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
explanations	58	common_effect	1000	AC	none	none	1.0	0.0	0.0
explanations	58	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
explanations	58	line	1000	AB	none	none	1.0	0.0	0.0
explanations	58	line	1000	AC	forward	forward	0.0	1.0	0.0
explanations	58	line	1000	BC	backward	backward	0.0	0.0	1.0
explanations	58	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	58	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	58	pair	1000	BC	backward	backward	0.0	0.0	1.0
explanations	58	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	58	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	58	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	58	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	58	skip	1000	AC	backward	backward	0.0	0.0	1.0
explanations	58	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	59	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
both	59	common_cause	1000	AC	none	none	1.0	0.0	0.0
both	59	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
both	59	common_effect	1000	AB	none	none	1.0	0.0	0.0
both	59	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
both	59	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
both	59	line	1000	AB	backward	backward	0.0	0.0	1.0
both	59	line	1000	AC	forward	forward	0.0	1.0	0.0
both	59	line	1000	BC	none	none	1.0	0.0	0.0
both	59	pair	1000	AB	backward	backward	0.0	0.0	1.0
both	59	pair	1000	AC	none	none	1.0	0.0	0.0
both	59	pair	1000	BC	none	none	1.0	0.0	0.0
both	59	separate	1000	AB	none	none	1.0	0.0	0.0
both	59	separate	1000	AC	none	none	1.0	0.0	0.0
both	59	separate	1000	BC	none	none	1.0	0.0	0.0
both	59	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	59	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	59	skip	1000	BC	backward	backward	0.0	0.0	1.0
activations	59	common_cause	1000	AB	backward	backward	0.0	0.2929872829	0.7070127171
activations	59	common_cause	1000	AC	none	none	1.0	0.0	0.0
activations	59	common_cause	1000	BC	forward	forward	-0.0	0.8442945454	0.1557054546
activations	59	common_effect	1000	AB	none	none	1.0	0.0	0.0
activations	59	common_effect	1000	AC	forward	forward	-0.0	1.0	0.0
activations	59	common_effect	1000	BC	forward	forward	-0.0	1.0	0.0
activations	59	line	1000	AB	backward	backward	-0.0	0.157615577	0.842384423
activations	59	line	1000	AC	forward	forward	-0.0	0.9253399899	0.0746600101
activations	59	line	1000	BC	none	none	1.0	0.0	0.0
activations	59	pair	1000	AB	backward	backward	0.0	0.1429343892	0.8570656108
activations	59	pair	1000	AC	none	none	1.0	0.0	0.0
activations	59	pair	1000	BC	none	none	1.0	0.0	0.0
activations	59	separate	1000	AB	none	none	1.0	0.0	0.0
activations	59	separate	1000	AC	none	none	1.0	0.0	0.0
activations	59	separate	1000	BC	none	none	1.0	0.0	0.0
activations	59	skip	1000	AB	forward	forward	0.0	1.0	0.0
activations	59	skip	1000	AC	backward	forward	0.0	0.5783689994	0.4216310006
activations	59	skip	1000	BC	backward	backward	0.0	0.0	1.0
explanations	59	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
explanations	59	common_cause	1000	AC	none	none	1.0	0.0	0.0
explanations	59	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
explanations	59	common_effect	1000	AB	none	none	1.0	0.0	0.0
explanations	59	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
explanations	59	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
explanations	59	line	1000	AB	backward	backward	0.0	0.0	1.0
explanations	59	line	1000	AC	forward	forward	0.0	1.0	0.0
explanations	59	line	1000	BC	none	none	0.9999999964	3.6e-09	0.0
explanations	59	pair	1000	AB	backward	backward	0.0	0.0	1.0
explanations	59	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	59	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	59	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	59	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	59	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	59	skip	1000	AB	forward	forward	0.0	1.0	0.0
explanations	59	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	59	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	60	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
both	60	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
both	60	common_cause	1000	BC	none	none	1.0	0.0	0.0
both	60	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
both	60	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
both	60	common_effect	1000	BC	none	none	1.0	0.0	0.0
both	60	line	1000	AB	forward	forward	0.0	1.0	0.0
both	60	line	1000	AC	backward	backward	0.0	0.0	1.0
both	60	line	1000	BC	none	none	1.0	0.0	0.0
both	60	pair	1000	AB	forward	forward	0.0	1.0	0.0
both	60	pair	1000	AC	none	none	1.0	0.0	0.0
both	60	pair	1000	BC	none	none	1.0	0.0	0.0
both	60	separate	1000	AB	none	none	1.0	0.0	0.0
both	60	separate	1000	AC	none	none	1.0	0.0	0.0
both	60	separate	1000	BC	none	none	1.0	0.0	0.0
both	60	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	60	skip	1000	AC	backward	backward	0.0	0.0	1.0
both	60	skip	1000	BC	backward	backward	0.0	0.0	1.0
activations	60	common_cause	1000	AB	backward	backward	0.0	0.4369690471	0.5630309529
activations	60	common_cause	1000	AC	forward	forward	-0.0	0.9734805175	0.0265194825
activations	60	common_cause	1000	BC	none	none	1.0	0.0	0.0
activations	60	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
activations	60	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
activations	60	common_effect	1000	BC	none	none	1.0	0.0	0.0
activations	60	line	1000	AB	forward	forward	-0.0	0.8693206249	0.1306793751
activations	60	line	1000	AC	backward	backward	-0.0	0.216418113	0.783581887
activations	60	line	1000	BC	none	none	1.0	0.0	0.0
activations	60	pair	1000	AB	forward	forward	0.0	0.9261262067	0.0738737933
activations	60	pair	1000	AC	none	none	1.0	0.0	0.0
activations	60	pair	1000	BC	none	none	1.0	0.0	0.0
activations	60	separate	1000	AB	none	none	1.0	0.0	0.0
activations	60	separate	1000	AC	none	none	1.0	0.0	0.0
activations	60	separate	1000	BC	none	none	1.0	0.0	0.0
activations	60	skip	1000	AB	backward	backward	0.0	0.0	1.0
activations	60	skip	1000	AC	backward	backward	0.0	0.0	1.0
activations	60	skip	1000	BC	backward	backward	0.0	0.1190088419	0.8809911581
explanations	60	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
explanations	60	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
explanations	60	common_cause	1000	BC	none	none	1.0	0.0	0.0
explanations	60	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
explanations	60	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
explanations	60	common_effect	1000	BC	none	none	1.0	0.0	0.0
explanations	60	line	1000	AB	forward	forward	0.0	1.0	0.0
explanations	60	line	1000	AC	backward	backward	0.0	0.0	1.0
explanations	60	line	1000	BC	none	none	1.0	0.0	0.0
explanations	60	pair	1000	AB	forward	forward	0.0	1.0	0.0
explanations	60	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	60	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	60	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	60	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	60	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	60	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	60	skip	1000	AC	backward	backward	0.0	0.0	1.0
explanations	60	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	61	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
both	61	common_cause	1000	AC	none	none	1.0	0.0	0.0
both	61	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
both	61	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
both	61	common_effect	1000	AC	none	none	1.0	0.0	0.0
both	61	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
both	61	line	1000	AB	backward	backward	0.0	0.0	1.0
both	61	line	1000	AC	forward	forward	0.0	1.0	0.0
both	61	line	1000	BC	none	none	1.0	0.0	0.0
both	61	pair	1000	AB	backward	backward	0.0	0.0	1.0
both	61	pair	1000	AC	none	none	1.0	0.0	0.0
both	61	pair	1000	BC	none	none	1.0	0.0	0.0
both	61	separate	1000	AB	none	none	1.0	0.0	0.0
both	61	separate	1000	AC	none	none	1.0	0.0	0.0
both	61	separate	1000	BC	none	none	1.0	0.0	0.0
both	61	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	61	skip	1000	AC	backward	backward	0.0	0.0	1.0
both	61	skip	1000	BC	backward	backward	0.0	0.0	1.0
activations	61	common_cause	1000	AB	forward	backward	0.0	0.3716187727	0.6283812273
activations	61	common_cause	1000	AC	none	none	1.0	0.0	0.0
activations	61	common_cause	1000	BC	forward	forward	0.0	0.938024462	0.061975538
activations	61	common_effect	1000	AB	forward	forward	-0.0	1.0	0.0
activations	61	common_effect	1000	AC	none	none	1.0	0.0	0.0
activations	61	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
